"subject" "activity" "domainType" "sensorType" "axisDir" "statsType" "accType" "isJerk" "isMagnitude" "average"
"7981" 22 "STANDING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.981478064920635
"7982" 22 "STANDING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.958890201587302
"7983" 22 "STANDING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.931624303968254
"7984" 22 "STANDING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.978603529206349
"7985" 22 "STANDING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.900776555555555
"7986" 22 "STANDING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.966086148412698
"7987" 22 "STANDING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0275201762126984
"7988" 22 "STANDING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0975013472380952
"7989" 22 "STANDING" "time" "gyroscope" "X" "std" "Body" NA NA -0.917837043333333
"7990" 22 "STANDING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.949716028730159
"7991" 22 "STANDING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0690067688269841
"7992" 22 "STANDING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0420998733444444
"7993" 22 "STANDING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.964714672857143
"7994" 22 "STANDING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.984900134285714
"7995" 22 "STANDING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0733466563174603
"7996" 22 "STANDING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0513179245555556
"7997" 22 "STANDING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.96058251031746
"7998" 22 "STANDING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.979753572380952
"7999" 22 "WALKING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.231268609657609
"8000" 22 "WALKING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.24398669651087
"8001" 22 "WALKING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.422709217717391
"8002" 22 "WALKING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.159059262604348
"8003" 22 "WALKING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.0994928588891304
"8004" 22 "WALKING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.0367047077608696
"8005" 22 "WALKING" "freq" "accelerometer" "X" "std" "Body" NA NA 0.0243958191369565
"8006" 22 "WALKING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA 0.0180047785304348
"8007" 22 "WALKING" "freq" "accelerometer" "Y" "mean" "Body" NA NA 0.145367520371739
"8008" 22 "WALKING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.159995613695652
"8009" 22 "WALKING" "freq" "accelerometer" "Y" "std" "Body" NA NA 0.00386841059347826
"8010" 22 "WALKING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA 0.213423556139739
"8011" 22 "WALKING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.25521651373913
"8012" 22 "WALKING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.281973435652174
"8013" 22 "WALKING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.253643608304348
"8014" 22 "WALKING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.343195610652174
"8015" 22 "WALKING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.144648652152174
"8016" 22 "WALKING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.374496318695652
"8017" 22 "WALKING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.501176901956522
"8018" 22 "WALKING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.481624411086957
"8019" 22 "WALKING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.083501182326087
"8020" 22 "WALKING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.253173876956522
"8021" 22 "WALKING" "time" "accelerometer" NA "mean" "Body" NA "Mag" 0.0722419121669565
"8022" 22 "WALKING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" 0.02291996735
"8023" 22 "WALKING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" 0.0722419121669565
"8024" 22 "WALKING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.161591787478261
"8025" 22 "WALKING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" 0.111532924945652
"8026" 22 "WALKING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.161591787478261
"8027" 22 "WALKING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.27886459
"8028" 22 "WALKING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0627777634002174
"8029" 22 "WALKING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.936096410434783
"8030" 22 "WALKING" "time" "accelerometer" "X" "std" "Body" NA NA -0.00865921919565217
"8031" 22 "WALKING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA 0.0358787094391304
"8032" 22 "WALKING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.969643448043478
"8033" 22 "WALKING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0167213607957174
"8034" 22 "WALKING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0356746339782609
"8035" 22 "WALKING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.259644937173913
"8036" 22 "WALKING" "time" "accelerometer" "Y" "std" "Body" NA NA 0.100384246321739
"8037" 22 "WALKING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA 0.225542290191304
"8038" 22 "WALKING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.963639340217391
"8039" 22 "WALKING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.107112510934783
"8040" 22 "WALKING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA 0.00443691445434783
"8041" 22 "WALKING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.0233780056086957
"8042" 22 "WALKING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.213351968804348
"8043" 22 "WALKING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.313155902608696
"8044" 22 "WALKING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.955147847391304
"8045" 22 "WALKING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.210608043717391
"8046" 22 "WALKING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.461999528913043
"8047" 22 "WALKING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.390775683913044
"8048" 22 "WALKING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.503106312391304
"8049" 22 "WALKING" "time" "gyroscope" "X" "mean" "Body" NA NA 0.0007771571
"8050" 22 "WALKING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.132977562363043
"8051" 22 "WALKING" "time" "gyroscope" "X" "std" "Body" NA NA -0.318537865869565
"8052" 22 "WALKING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.226656401521739
"8053" 22 "WALKING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0960880731804348
"8054" 22 "WALKING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0321910702173913
"8055" 22 "WALKING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.486322106521739
"8056" 22 "WALKING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.651875468913043
"8057" 22 "WALKING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0775266594847826
"8058" 22 "WALKING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0569812455608696
"8059" 22 "WALKING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.151439515130435
"8060" 22 "WALKING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.234278150891304
"8061" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.0914452337388889
"8062" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.2805160820375
"8063" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.199691966205556
"8064" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.407990893888889
"8065" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "mean" "Body" NA NA 0.195348406222222
"8066" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0383364203555556
"8067" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "std" "Body" NA NA 0.402891960277778
"8068" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA 0.0404618458027778
"8069" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" NA NA 0.225766560777778
"8070" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.00309155313333333
"8071" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "std" "Body" NA NA 0.167409716861111
"8072" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.0270294444166667
"8073" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.322795653888889
"8074" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.419534253611111
"8075" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.383242679444444
"8076" 22 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.535893778333333
"8077" 22 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.0954349339722222
"8078" 22 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "X" "std" "Body" NA NA -0.284532358444444
"8079" 22 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.525006840277778
"8080" 22 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.570339899444444
"8081" 22 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.194915698805556
"8082" 22 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.377319033611111
"8083" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "mean" "Body" NA "Mag" 0.330999221944444
"8084" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.0179784626888889
"8085" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" 0.330999221944444
"8086" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "std" "Body" NA "Mag" 0.133267478527222
"8087" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.0337640982530556
"8088" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "std" "Gravity" NA "Mag" 0.133267478527222
"8089" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "mean" "Body" NA NA 0.284458963861111
"8090" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.101584640833333
"8091" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.921820641944444
"8092" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA 0.348618168333333
"8093" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA 0.0869139849722222
"8094" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.941242334722222
"8095" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0197999371686389
"8096" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0211126110833333
"8097" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.222215179444444
"8098" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA 0.239812250944444
"8099" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA 0.0198613278611111
"8100" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.945824352777778
"8101" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.1074157796
"8102" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA 0.0112499015
"8103" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.0412987957222222
"8104" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.325722718055556
"8105" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.477806646111111
"8106" 22 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.906594023333333
"8107" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.161333309783333
"8108" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.459579670833333
"8109" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.263921983758333
"8110" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.617659355833333
"8111" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0779611213138889
"8112" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0901744530194444
"8113" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.237349190997222
"8114" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.264848047888889
"8115" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0697154455833333
"8116" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0355171408083333
"8117" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA -0.550303216666667
"8118" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.640280071388889
"8119" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0500708760555556
"8120" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0481460161016667
"8121" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "std" "Body" NA NA -0.280417950555556
"8122" 22 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.358762129444444
"8123" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.228296256194048
"8124" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.356899019772619
"8125" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.2840746265
"8126" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.430585185071429
"8127" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.0553996485285714
"8128" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.0382449785166667
"8129" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "std" "Body" NA NA 0.132048813464286
"8130" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.0677978520178572
"8131" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" NA NA 0.13068653882619
"8132" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.0751829281833333
"8133" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" NA NA 0.230058772192857
"8134" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.106099613648095
"8135" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.228019952309524
"8136" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.414448875714286
"8137" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.116753339559524
"8138" 22 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.528567802619048
"8139" 22 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.19545699252381
"8140" 22 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "std" "Body" NA NA -0.338139776690476
"8141" 22 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.523943751666667
"8142" 22 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.473882071666667
"8143" 22 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.199313066142857
"8144" 22 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.222431794690476
"8145" 22 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" NA "Mag" 0.210282608333333
"8146" 22 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.0957840344357143
"8147" 22 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" 0.210282608333333
"8148" 22 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.158757474833333
"8149" 22 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.0876501605595238
"8150" 22 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.158757474833333
"8151" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" NA NA 0.248391534566667
"8152" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0877172239047619
"8153" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.889454382857143
"8154" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA 0.0835738640921429
"8155" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.00853992680952381
"8156" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.94063384047619
"8157" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0268622561133333
"8158" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0367082966285714
"8159" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.33682691
"8160" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA 0.250067523738095
"8161" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.0575784544857143
"8162" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.941620221904762
"8163" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.117550861738095
"8164" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.033616970907381
"8165" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA -0.0957978990316667
"8166" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.109613216345238
"8167" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.471703304761905
"8168" 22 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.913153632142857
"8169" 22 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.1280319236
"8170" 22 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.568111869047619
"8171" 22 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.2025581772
"8172" 22 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.675633024285714
"8173" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA 0.13497880785381
"8174" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.148450080695476
"8175" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.301491709628571
"8176" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.396699215238095
"8177" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.181458414495238
"8178" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0381312609738095
"8179" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA -0.489417908809524
"8180" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.704255415
"8181" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0157359244619048
"8182" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.067457054547619
"8183" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" NA NA -0.157758060642857
"8184" 22 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.515697758571429
"8185" 23 "LAYING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.966993200555556
"8186" 23 "LAYING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.983876279097222
"8187" 23 "LAYING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.958745616805556
"8188" 23 "LAYING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.984062670972222
"8189" 23 "LAYING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.970037238333333
"8190" 23 "LAYING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.986204659166667
"8191" 23 "LAYING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.952410957638889
"8192" 23 "LAYING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.987840852638889
"8193" 23 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.982072295833333
"8194" 23 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.988230264166667
"8195" 23 "LAYING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.974304149166667
"8196" 23 "LAYING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.989995616944444
"8197" 23 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.977515213888889
"8198" 23 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.982415511805556
"8199" 23 "LAYING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.972261283055555
"8200" 23 "LAYING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.985502011944444
"8201" 23 "LAYING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.979676078055556
"8202" 23 "LAYING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.982665212638889
"8203" 23 "LAYING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.96846913625
"8204" 23 "LAYING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.954997309583333
"8205" 23 "LAYING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.984238807777778
"8206" 23 "LAYING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.98531784125
"8207" 23 "LAYING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.962959196805556
"8208" 23 "LAYING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.987010197361111
"8209" 23 "LAYING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.962959196805556
"8210" 23 "LAYING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.957871990555556
"8211" 23 "LAYING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.986685651527778
"8212" 23 "LAYING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.957871990555556
"8213" 23 "LAYING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.274038007986111
"8214" 23 "LAYING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0831787608333333
"8215" 23 "LAYING" "time" "accelerometer" "X" "mean" "Gravity" NA NA -0.391564962777778
"8216" 23 "LAYING" "time" "accelerometer" "X" "std" "Body" NA NA -0.956756363194444
